,Date,Unnamed: 0,Unnamed: 0.1,ObservationTimeApproximate,UTMNorthing,UTMEasting,LocationApproximate,ST,SM,SF,SU,SA,SAM,SAF,SAFP,SAFL,SAFEN,SAU,SS,SSM,SSF,SSU,SJ,SJM,SJF,SJU,IT,IM,IF,IU,IA,IAM,IAF,IAFP,IAFL,IAFEN,IAU,IS,ISM,ISF,ISU,IJ,IJM,IJF,IJU,T,A,S,J,TDiff,ObsYear,ObsMonth,week,tdate,tdint,quarter
0,2008-05-11,1.0,3.0,0.0,16054168.0,598361.0,0.0,64.0,,,,26.0,,,,,,,7.0,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,65.0,26.0,7.0,,,4016.0,10.0,56,1.0520547945205478,-2.0,6.0
1,2008-05-18,24.6,49.06666666666666,0.0,32123526.2,1218510.2666666666,0.0,48.83333333333333,,,38.5,38.66666666666667,,,,,,30.5,4.333333333333333,,,4.0,5.333333333333333,,,7.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,87.0,60.0,14.0,8.0,-37.25,8032.0,20.0,145,2.7260273972602738,-5.0,15.0
2,2008-05-25,88.125,238.875,0.0,40149651.375,1514827.875,0.0,97.375,,,,40.875,,,,,,,6.0,,,,9.875,,,,2.0,,,,1.0,,,,,,,,,,,,,,,99.0,58.0,17.0,10.0,21.25,10040.0,25.0,150,2.8219178082191783,-5.0,15.0
3,2008-06-01,173.3,519.8,0.0,40150962.4,1515159.0333333332,0.0,99.4,,,,28.666666666666664,,,,,,,30.444444444444443,,,,4.777777777777778,,,,2.0,,,,1.0,,,,,,,,,,,,,,,101.0,38.0,30.0,7.0,5.633333333333334,10040.0,25.2,155,2.9178082191780823,-5.0,15.0
4,2008-06-08,368.1833333333333,1044.0190476190478,0.0,48181305.77380952,1826819.4047619046,0.0,130.74285714285713,,,,48.857142857142854,,,,,,,69.0,,,,14.464285714285715,,,,,,,,,,,,,,,,,,,,,,,131.0,57.0,72.0,15.0,5.771428571428571,12048.0,36.0,192,3.616438356164383,-6.0,18.0
5,2008-06-15,498.35238095238094,1275.3857142857144,0.0,40153449.45,1523948.4142857143,0.0,88.75952380952381,,,,70.0,,,,,,,35.2,,,,5.5,,,,1.0,,,,1.0,,,,,,,,,,,,,,,121.0,83.0,51.0,16.0,1.5309523809523808,10040.0,30.0,198,3.7315068493150685,-6.0,18.0
6,2008-06-22,733.2878787878788,1895.560606060606,0.0,48181318.06060606,1826263.9696969697,0.0,119.86363636363636,3.0,5.0,0.0,40.666666666666664,1.0,1.0,,,,,12.0,0.0,4.0,,3.333333333333333,2.0,0.0,,1.5,,,,0.0,,,,,,,0.0,,,,0.0,,,,121.0,78.0,48.0,15.0,-21.68181818181818,12048.0,36.0,204,3.846575342465754,-6.0,18.0
7,2008-06-29,765.6739130434783,1902.445652173913,0.0,40153276.706521735,1523974.4673913042,0.0,82.70652173913044,6.0,5.5,6.5,53.0,2.0,,,,,,25.0,,,,6.75,,1.0,,1.3333333333333333,,,,,,,,,,,,,,,,,,,114.0,71.0,46.0,21.0,-6.576086956521739,10040.0,30.0,210,3.9616438356164383,-6.0,18.0
8,2008-07-06,937.5714285714286,2268.2142857142853,0.0,40153269.9047619,1524046.214285714,0.0,96.71428571428571,10.0,5.0,3.6666666666666665,71.0,7.0,2.0,,,,,34.333333333333336,0.0,4.0,,6.0,0.0,0.5,2.0,3.0,3.0,1.0,,3.0,,1.0,,,,,,,,,,,,,127.0,87.0,49.0,22.0,15.714285714285715,10040.0,34.66666666666667,216,4.076712328767123,-6.0,18.0
9,2008-07-13,1289.7272727272727,3068.015151515152,0.0,48181478.803030305,1826422.7575757576,0.0,102.4090909090909,9.0,10.0,25.0,42.0,9.0,6.0,,,,,27.0,,4.0,,11.0,,0.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,102.0,66.0,52.0,21.0,-13.939393939393941,12048.0,42.0,222,4.191780821917808,-6.0,18.0
10,2008-07-20,1130.6,2810.8,0.0,40155309.1,1530098.8,0.0,88.3,3.0,3.0,0.0,2.0,1.0,1.0,,,,,2.0,0.0,2.0,,2.0,2.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,129.0,64.0,50.0,21.0,14.0,10040.0,35.0,228,4.306849315068494,-6.0,18.0
11,2008-07-27,1428.5,3828.6666666666665,0.0,48181404.83333333,1826626.1666666667,0.0,140.83333333333331,1.0,3.0,2.0,2.0,1.0,1.0,,,,,3.0,,2.0,,1.0,,0.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,142.0,62.0,47.0,23.0,21.5,12048.0,42.0,234,4.421917808219178,-6.0,18.0
12,2008-08-03,245.5,683.5,0.0,8030118.5,303560.5,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,62.0,46.0,18.0,-7.0,2008.0,8.0,240,4.536986301369863,-6.0,24.0
13,2008-08-10,1016.6153846153846,2833.923076923077,0.0,32122519.846153848,1223193.923076923,0.0,73.3076923076923,7.0,16.0,25.0,6.0,1.0,11.0,,,,,2.0,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,117.0,41.0,23.0,12.0,4.153846153846154,8032.0,32.0,246,4.652054794520548,-6.0,24.0
14,2008-08-17,1078.7,3073.4333333333334,0.0,32127452.6,1228341.5666666667,0.0,48.333333333333336,1.0,5.0,2.0,2.0,1.0,1.0,,,,,4.0,,4.0,,2.0,,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,102.0,2.0,4.0,2.0,-0.5,8032.0,32.0,252,4.767123287671232,-6.0,24.0
15,2008-08-24,1142.7692307692307,3395.923076923077,0.0,32127211.384615384,1227654.846153846,0.0,47.84615384615385,3.0,5.0,0.0,6.0,1.0,5.0,,,,,2.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,91.0,6.0,2.0,2.0,-3.3846153846153846,8032.0,32.0,258,4.882191780821918,-6.0,24.0
16,2008-08-31,1566.5217391304348,4569.352173913044,0.0,40153472.44347826,1523889.0826086956,0.0,41.92173913043479,3.333333333333333,4.0,0.0,,3.0,4.0,,,,,,1.0,,,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,70.0,6.0,2.0,2.0,-48.15217391304348,10040.0,40.0,264,4.997260273972603,-6.0,24.0
17,2008-09-07,1341.1410256410256,3928.096153846154,0.0,32127150.461538464,1227736.3012820513,0.0,45.64102564102564,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,6.0,2.0,2.0,4.0256410256410255,8032.0,36.0,270,5.112328767123288,-6.0,24.0
18,2008-09-14,1791.7916666666667,5248.291666666667,0.0,40149187.02083333,1519599.6458333333,0.0,79.45833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,6.0,2.0,2.0,1.520833333333333,10040.0,45.0,276,5.227397260273972,-6.0,24.0
19,2008-09-21,375.5,1104.5,0.0,8030222.4,303528.7,0.0,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,6.0,2.0,,1.1,2008.0,9.0,282,5.342465753424657,-6.0,24.0
20,2008-09-28,388.0,1139.8666666666666,0.0,8030208.866666666,303519.5333333333,0.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,0.6,2008.0,9.0,288,5.457534246575343,-6.0,24.0
21,2008-10-05,2035.5333333333335,5952.7,0.0,40154843.93333334,1530825.8333333335,0.0,61.66666666666667,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,80.0,,,,-8.033333333333333,10040.0,49.166666666666664,294,5.572602739726027,-6.0,24.0
22,2008-10-12,1288.9166666666667,3745.916666666667,0.0,24094766.083333332,920720.4166666667,0.0,35.5,2.5,4.0,1.0,5.5,1.0,4.0,1.0,,,,2.0,1.5,,1.0,0.0,0.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,80.0,6.0,2.0,,-2.166666666666667,6024.0,30.0,300,5.6876712328767125,-6.0,24.0
23,2008-10-19,1322.5555555555557,3858.8888888888887,0.0,24094131.111111112,920648.5555555555,0.0,36.111111111111114,3.0,5.0,0.0,,1.0,5.0,6.0,,,,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,66.0,6.0,2.0,,4.888888888888889,6024.0,30.0,306,5.802739726027397,-6.0,24.0
24,2008-10-26,2289.7333333333336,6696.366666666667,0.0,40154915.8,1531102.5,0.0,61.93333333333334,,,,,,,3.0,,,,,,,,,,,,3.5,2.0,1.0,0.0,,2.0,1.0,,,,,,,,,,,,,64.0,6.0,2.0,,6.6,10040.0,50.0,312,5.917808219178083,-6.0,24.0
25,2008-11-02,1891.4545454545455,5586.151515151515,0.0,32110809.424242422,1200637.3636363638,0.0,57.96969696969697,,,,,,,3.0,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,84.0,6.0,2.0,,-12.727272727272727,8032.0,40.09090909090909,7,0.03835616438356164,0.0,7.0
26,2008-11-09,490.0,1431.0,0.0,8030141.94117647,303538.29411764705,0.0,8.705882352941176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,8.0,2.0,,-0.058823529411764705,2008.0,11.0,14,0.1726027397260274,0.0,7.0
27,2008-11-16,2509.5,7247.5,0.0,40153867.5,1529175.5,0.0,37.0,14.0,8.0,3.0,25.0,14.0,8.0,3.0,,,1.0,,,,,,,,,3.0,3.0,,,,3.0,,,,,,,,,,,,,,64.0,29.0,,,-17.5,10040.0,55.0,21,0.3068493150684931,0.0,7.0
28,2008-11-23,1552.9772727272727,4493.909090909091,0.0,24088900.454545453,907262.3636363636,0.0,23.210526315789473,1.25,1.5,3.1333333333333333,15.157894736842106,1.6666666666666667,1.5,,,,3.2857142857142856,-13.0,,,0.0,14.0,,,1.0,1.0769230769230769,1.0,1.0,0.0,1.0769230769230769,1.0,1.0,,,,,,,,,,,,,62.0,48.0,0.0,1.0,-2.0454545454545454,6024.0,33.0,28,0.441095890410959,0.0,7.0
29,2008-11-30,3902.219047619048,11183.930952380953,0.0,56207859.10952381,2125407.930952381,0.0,69.6595238095238,4.666666666666667,7.0,11.777777777777779,56.73333333333333,4.0,7.0,1.0,,,4.777777777777778,2.0,2.0,,,30.0,0.0,,,2.333333333333333,1.0,2.0,0.0,2.333333333333333,1.0,2.0,,,,,,,,,,,,,71.0,74.0,3.0,33.0,-4.333333333333334,14056.0,77.0,35,0.5753424657534246,0.0,7.0
30,2008-12-07,2915.5,8289.833333333334,0.0,40155261.833333336,1530676.1666666667,0.0,33.333333333333336,1.0,,,23.5,1.0,,1.0,,,,-1.0,,,,8.0,,,,4.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,62.0,56.0,1.0,20.0,-0.6666666666666667,10040.0,60.0,42,0.7095890410958905,0.0,7.0
31,2008-12-14,2974.5,8420.5,0.0,40155674.75,1530027.0,0.0,69.25,,,,37.0,,,1.0,,,,0.0,,,,35.0,,,,2.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,99.0,71.0,2.0,43.0,26.0,10040.0,60.0,49,0.843835616438356,0.0,7.0
32,2008-12-21,4246.5,12094.833333333334,0.0,56208186.0,2127913.666666667,0.0,91.33333333333333,,,,52.166666666666664,,,3.0,,,,0.3333333333333333,,,,20.333333333333332,,,,3.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,93.0,80.0,4.0,41.0,-16.833333333333336,14056.0,84.0,56,0.9780821917808219,0.0,7.0
33,2008-12-28,1842.0,5238.0,0.0,24096604.0,915398.0,0.0,25.0,3.0,1.0,4.0,12.0,3.0,1.0,,,,,0.0,,,,9.0,,,4.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,88.0,73.0,4.0,39.0,-18.0,6024.0,36.0,63,1.1123287671232878,0.0,7.0
34,2009-01-04,3106.6666666666665,8837.333333333334,0.0,40150596.33333333,1513953.6666666667,0.0,61.33333333333333,,,,46.0,,,6.0,,,,0.0,,,,14.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,96.0,74.0,7.0,36.0,17.0,10041.0,49.0,70,1.2273972602739724,0.0,7.0
35,2009-01-11,3179.3888888888887,8995.888888888889,0.0,40148801.722222224,1519013.388888889,0.0,45.833333333333336,,,,27.5,,,5.0,,,,0.0,,,,9.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,80.0,68.0,7.0,42.0,-20.22222222222222,10045.0,5.0,77,1.3616438356164384,0.0,7.0
36,2009-01-18,3906.0833333333335,11109.25,0.0,48180389.25,1821831.5833333333,0.0,78.5,4.0,2.0,4.0,43.0,4.0,2.0,1.0,,,,15.166666666666668,,,,17.5,,,,2.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,94.0,52.0,17.0,49.0,9.5,12054.0,6.0,84,1.4958904109589042,0.0,7.0
37,2009-01-25,3329.3,9453.7,0.0,40153255.0,1524280.4,0.0,56.0,,,,26.5,,,,,,,13.5,,,,10.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,99.0,52.0,18.0,49.0,-10.1,10045.0,5.0,91,1.63013698630137,0.0,7.0
38,2009-02-01,2718.375,7704.625,0.0,32115720.25,1214325.625,0.0,110.75,,,,60.0,,,2.0,,,,14.0,,,,29.5,,,,,,,,,,,,,,,,,,,,,,,140.0,78.0,34.0,59.0,38.0,8036.0,4.0,98,1.764383561643836,0.0,14.0
39,2009-02-08,3477.3333333333335,9795.833333333332,0.0,40144127.41666667,1506403.75,0.0,56.25,,,,34.0,,,,,,,17.0,,,,15.5,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,94.0,56.0,31.0,56.0,-21.166666666666664,10045.0,10.0,105,1.8986301369863017,0.0,14.0
40,2009-02-15,709.0,1984.0,0.0,8030127.333333333,303502.1111111111,0.0,16.77777777777778,,,,5.0,,,,,,,6.333333333333333,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,98.0,54.0,31.0,55.0,1.8888888888888888,2009.0,2.0,112,2.032876712328767,0.0,14.0
41,2009-02-22,2148.5,5977.0,0.0,24087745.5,911600.5,0.0,72.5,6.0,,,27.5,6.0,,2.0,,,,0.0,,,,17.5,,,,,,,,,,,,,,,,,,,,,,,111.0,57.0,30.0,38.0,6.0,6027.0,6.0,119,2.1671232876712327,0.0,14.0
42,2009-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,59.0,20.0,32.0,,,,126,2.3013698630136985,0.0,14.0
43,2009-03-08,2195.0,6053.763157894737,0.0,24094658.289473683,920664.6315789474,0.0,31.157894736842103,,,,23.5,,,,,,,8.5,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,68.0,65.0,24.0,25.0,-13.0,6027.0,9.0,133,2.4356164383561643,0.0,14.0
44,2009-03-15,1532.5,4112.5,0.0,16056232.38235294,599264.8823529412,0.0,20.235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,43.0,9.0,18.0,-7.9411764705882355,4018.0,6.0,140,2.56986301369863,0.0,14.0
45,2009-03-22,4827.462121212121,12595.416666666666,0.0,48179621.61363636,1822314.4545454546,0.0,60.31818181818182,,,,35.0,,,,,,,12.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,60.0,61.0,15.0,18.0,9.424242424242424,12054.0,18.0,147,2.7041095890410958,0.0,14.0
46,2009-03-29,4231.763157894737,10782.157894736842,0.0,40148965.39473684,1519241.1578947369,0.0,58.44736842105263,,,,18.0,,,,,,,16.0,,,,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,83.0,36.0,24.0,16.0,-10.921052631578949,10045.0,15.0,154,2.838356164383562,0.0,14.0
47,2009-04-05,1749.6666666666665,4409.333333333334,0.0,16063258.333333332,608475.8333333333,0.0,22.0,,,,4.0,,,,,,,0.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,104.0,41.0,22.0,20.0,8.0,4018.0,7.833333333333334,161,2.9726027397260273,0.0,14.0
48,2009-04-12,879.5,2213.5,0.0,8030461.5,303636.75,0.0,5.75,,,,11.0,,,,,,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,109.0,47.0,19.0,7.0,-1.75,2009.0,4.0,168,3.1068493150684935,0.0,14.0
49,2009-04-19,4444.666666666666,11247.761904761905,0.0,40155933.14285714,1528930.0,0.0,71.5952380952381,1.0,2.0,4.0,54.36666666666667,1.0,2.0,,,,,11.933333333333334,,,,15.333333333333334,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,145.0,59.0,21.0,14.0,-3.571428571428571,10045.0,20.0,175,3.241095890410959,0.0,14.0
50,2009-04-26,902.5,2309.2,0.0,8031580.2,304303.8,0.0,31.5,,,,22.0,,,,,,,4.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,164.0,58.0,15.0,14.0,-1.4,2009.0,4.0,182,3.375342465753424,0.0,14.0
51,2009-05-03,4572.111111111111,11856.722222222223,0.0,40150884.5,1520344.5,0.0,154.27777777777777,7.0,14.0,23.0,60.5,7.0,14.0,,,,23.0,21.0,,,,15.857142857142858,,,,,,,,,,,,,,,,,,,,,,,178.0,94.0,25.0,21.0,86.88888888888889,10045.0,20.444444444444443,189,3.5095890410958908,0.0,21.0
52,2009-05-10,2781.714285714286,7222.214285714286,0.0,24094728.85714286,922129.0,0.0,39.85714285714286,,,,16.0,,,,,,,4.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,159.0,92.0,18.0,19.0,-3.0714285714285716,6027.0,15.0,196,3.6438356164383556,0.0,21.0
53,2009-05-17,3755.6666666666665,9740.333333333334,0.0,32127836.916666668,1229039.9166666667,0.0,56.5,2.0,1.0,5.0,11.0,2.0,1.0,,,,,5.666666666666667,,,,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,156.0,88.0,25.0,19.0,1.4166666666666665,8036.0,20.0,203,3.7780821917808223,0.0,21.0
54,2009-05-24,2856.75,7415.3,0.0,24094604.15,921816.15,0.0,37.7,1.0,1.0,5.0,22.0,1.0,1.0,,,,,15.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,121.0,71.0,25.0,15.0,-3.5,6027.0,15.0,210,3.9123287671232876,0.0,21.0
55,2009-05-31,5909.85,15238.6,0.0,48175376.7,1818159.45,0.0,133.65,1.0,1.0,5.0,34.0,1.0,1.0,,,,,24.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,144.0,82.0,34.0,15.0,-15.8,12054.0,30.0,217,4.0465753424657525,0.0,21.0
56,2009-06-07,5008.0,12867.5,0.0,40149060.83333333,1520806.8333333333,0.0,93.66666666666667,5.0,4.0,10.0,28.0,5.0,4.0,,,,,20.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,127.0,37.0,28.0,7.0,3.333333333333333,10045.0,30.0,224,4.180821917808219,0.0,21.0
57,2009-06-14,5055.0,12942.0,0.0,40152423.0,1525053.0,0.0,111.0,7.0,4.0,10.0,21.0,7.0,4.0,,,,10.0,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,139.0,54.0,30.0,2.0,14.0,10045.0,30.0,231,4.315068493150686,0.0,21.0
58,2009-06-21,4062.5,10755.0,0.0,32118563.0,1216859.5,0.0,74.5,1.0,6.0,0.0,3.0,1.0,2.0,,,,,4.0,,4.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,126.0,45.0,28.0,,1.5,8036.0,24.0,238,4.449315068493151,0.0,21.0
59,2009-06-28,4092.166666666667,13461.0,0.0,32128847.166666668,1228681.5,0.0,53.5,4.5,5.0,4.0,18.666666666666668,4.5,3.0,,,,,25.0,,4.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,125.0,41.0,29.0,,-2.0,8036.0,24.0,245,4.583561643835616,0.0,21.0
60,2009-07-05,3099.25,11913.0,0.0,24094289.25,923403.5,0.0,50.25,4.0,3.0,1.0,12.0,,,,,,,16.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,124.0,44.0,36.0,1.0,9.25,6027.0,20.5,252,4.717808219178082,0.0,21.0
61,2009-07-12,5202.0,21748.666666666668,0.0,40147716.33333333,1514622.0,0.0,87.0,21.5,7.5,4.5,32.0,18.0,4.5,,,,3.0,17.0,6.0,6.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,117.0,47.0,34.0,1.0,-11.333333333333336,10045.0,35.0,259,4.852054794520549,0.0,21.0
62,2009-07-19,5237.0,23515.5,0.0,40149832.0,1514500.0,0.0,99.5,4.0,3.0,13.0,17.0,4.0,3.0,,,,8.0,8.0,,,5.0,3.0,,,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,146.0,62.0,37.0,5.0,23.5,10045.0,35.0,266,4.986301369863014,0.0,21.0
63,2009-07-26,3156.0,15753.0,0.0,24098485.0,918095.0,0.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,65.0,35.0,5.0,-8.0,6027.0,21.0,273,5.120547945205479,0.0,21.0
64,2009-08-02,6342.0,33683.5,0.0,48178164.5,1821114.0,0.0,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,53.0,22.0,6.0,19.5,12054.0,42.0,280,5.254794520547945,0.0,28.0
65,2009-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,53.0,21.0,3.0,,,,287,5.38904109589041,0.0,28.0
66,2009-08-16,4250.5,23735.5,0.0,32119976.5,1219464.5,0.0,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,19.0,8.0,3.0,7.0,8036.0,32.0,294,5.523287671232877,0.0,28.0
67,2009-08-23,7500.0,42658.0,0.0,56210120.5,2128274.0,0.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,,,,-39.0,14063.0,56.0,301,5.657534246575342,0.0,28.0
68,2009-08-30,1078.0,6352.0,0.0,8031508.0,312131.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,,,,-6.0,2009.0,8.0,308,5.791780821917809,0.0,28.0
69,2009-09-06,5419.0,34882.33333333333,0.0,40149281.5,1519809.5,0.0,94.66666666666666,11.0,2.0,33.0,44.0,10.0,2.0,,,,26.0,3.0,1.0,,2.0,5.0,0.0,,5.0,,,,,,,,,,,,,,,,,,,,139.0,44.0,3.0,5.0,38.0,10045.0,44.666666666666664,315,5.926027397260273,0.0,28.0
70,2009-09-13,4362.75,28822.25,0.0,32120571.0,1218046.0,0.0,45.5,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,47.0,3.0,5.0,-23.75,8036.0,36.0,322,6.060273972602738,0.0,28.0
71,2009-09-20,5516.333333333334,36869.666666666664,0.0,40149802.166666664,1514262.5,0.0,92.95833333333333,2.0,,,,2.0,,,,,,,,,,,,,,1.5,1.0,1.0,0.0,,1.0,,,,,,,,1.0,,,,,,144.0,41.0,4.0,5.0,30.333333333333332,10045.0,45.0,329,6.194520547945206,0.0,28.0
72,2009-09-27,3384.5,22695.1,0.0,24089262.5,907214.4,0.0,51.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,139.0,37.0,4.0,5.0,9.0,6027.0,27.0,336,6.328767123287671,0.0,28.0
73,2009-10-04,3409.166666666667,22985.666666666668,0.0,24085191.166666668,906046.0,0.0,78.0,6.0,2.0,20.0,,5.0,2.0,,,,,,1.0,,10.0,,0.0,,,3.0,2.0,,,,2.0,,,,,,,,,,,,,,132.0,25.0,4.0,5.0,15.166666666666666,6027.0,27.833333333333336,294,5.53972602739726,0.0,24.0
74,2009-10-11,3429.0,23147.0,0.0,24094188.0,921994.0,0.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,,,,16.0,6027.0,30.0,350,6.597260273972602,-1.0,28.0
75,2009-10-18,3444.5,23421.083333333332,0.0,24083377.083333332,898983.6666666667,0.0,40.0,,,,,,,3.0,,,,,,,,,,,,3.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,87.0,2.0,,,-52.0,6027.0,30.0,357,6.731506849315069,-1.0,28.0
76,2009-10-25,5775.0,39660.0,0.0,40142509.0,1514183.0,0.0,73.0,21.0,6.0,0.0,10.0,18.0,5.0,7.0,,,,4.0,3.0,1.0,,0.0,0.0,0.0,,5.0,5.0,,,2.0,4.0,,,,,,1.0,1.0,,,0.0,0.0,,,85.0,19.0,5.0,,-40.0,10045.0,50.0,364,6.865753424657535,-1.0,28.0
77,2009-11-01,5809.25,40160.75,0.0,40148436.75,1522926.75,0.0,64.0,27.0,19.0,16.0,16.0,10.0,12.0,13.0,,,2.0,25.0,17.0,7.0,3.0,4.0,0.0,0.0,,5.0,5.0,,,5.0,5.0,,,,,,,,,,,,,,83.0,21.0,25.0,4.0,-0.5,10045.0,50.5,7,0.0,6.0,7.0
78,2009-11-08,4683.875,33153.25,0.0,32120745.625,1218942.625,0.0,36.75,12.0,5.0,6.0,13.0,6.0,5.0,6.0,,,,9.0,6.0,,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,75.0,23.0,24.0,3.0,-3.625,8036.0,44.0,14,0.13424657534246576,6.0,7.0
79,2009-11-15,1185.0,8352.538461538461,0.0,8030201.307692308,303533.92307692306,0.0,5.769230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,29.0,16.0,4.0,-1.4615384615384615,2009.0,11.0,21,0.2684931506849315,6.0,7.0
80,2009-11-22,7187.333333333334,51058.333333333336,0.0,48174733.0,1818547.6666666665,0.0,80.0,31.0,20.0,5.0,47.0,19.0,6.0,1.0,1.0,,,8.0,2.0,6.0,,6.0,0.0,0.0,,4.0,4.0,,,4.0,4.0,,,,,,,,,,,,,,83.0,56.0,10.0,6.0,-3.166666666666667,12054.0,66.0,28,0.4027397260273972,6.0,7.0
81,2009-11-29,6107.886363636364,43645.49621212121,0.0,40143723.43560606,1506689.1590909092,0.0,67.45454545454545,19.5,10.0,17.0,46.0,10.0,5.0,5.0,1.0,,9.0,,,,,,,,,6.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,75.0,69.0,9.0,6.0,-1.3333333333333333,10045.0,55.0,35,0.536986301369863,6.0,7.0
82,2009-12-06,6244.9,44952.48333333334,0.0,40148262.78333333,1520209.7166666668,0.0,48.333333333333336,10.5,7.0,16.0,42.666666666666664,3.0,4.0,1.0,3.0,1.0,,1.3333333333333333,,,,8.25,,,10.5,3.0,,,,,,,,,,,,,,,,,,,64.0,59.0,8.0,17.0,0.08333333333333337,10045.0,59.71666666666667,42,0.6712328767123288,6.0,7.0
83,2009-12-13,8885.666666666668,63375.33333333333,0.0,56202202.55555556,2120627.888888889,0.0,80.33333333333333,7.0,7.0,28.0,73.66666666666666,6.0,5.0,4.0,3.0,,3.0,4.0,,,6.0,17.5,,,21.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,81.0,74.0,14.0,21.0,5.444444444444444,14063.0,84.0,56,0.9205479452054793,6.0,8.0
84,2009-12-20,6444.285714285714,45401.17857142857,0.0,40143380.17857143,1506687.4642857143,0.0,106.75,7.5,6.5,81.0,81.75,7.0,6.5,12.0,3.0,,50.0,1.25,,,0.0,25.75,,,16.0,1.6666666666666667,1.5,,,2.0,2.0,,,,,,,,,,,,,,136.0,113.0,16.0,36.0,43.535714285714285,10045.0,60.0,64,1.073972602739726,6.0,8.0
